sys_enter_clock_nanosleep,sys_enter_close,sys_enter_epoll_pwait,sys_enter_epoll_wait,sys_enter_fcntl,sys_enter_futex,sys_enter_getegid,sys_enter_geteuid,sys_enter_getrandom,sys_enter_getuid,sys_enter_ioctl,sys_enter_lseek,sys_enter_madvise,sys_enter_mmap,sys_enter_mprotect,sys_enter_nanosleep,sys_enter_newfstat,sys_enter_newfstatat,sys_enter_openat,sys_enter_poll,sys_enter_prctl,sys_enter_pwrite64,sys_enter_read,sys_enter_readlink,sys_enter_recvmsg,sys_enter_rt_sigaction,sys_enter_sendmsg,sys_enter_splice,sys_enter_write,sys_enter_writev,label
0.0,74.0,153.0,62.0,0.0,562.0,15.0,15.0,0.0,33.0,35.0,0.0,51.0,0.0,10.0,35.0,61.0,334.0,67.0,356.0,3.0,0.0,296.0,8.0,240.0,0.0,74.0,0.0,170.0,0.0,0
0.0,76.0,166.0,55.0,4.0,282.0,12.0,12.0,0.0,30.0,43.0,0.0,2.0,0.0,0.0,35.0,67.0,151.0,67.0,256.0,0.0,0.0,278.0,0.0,187.0,0.0,41.0,0.0,147.0,0.0,0
0.0,79.0,168.0,55.0,5.0,314.0,12.0,12.0,0.0,30.0,44.0,0.0,0.0,0.0,0.0,49.0,70.0,151.0,71.0,260.0,0.0,0.0,279.0,0.0,190.0,0.0,42.0,0.0,146.0,0.0,0
0.0,67.0,156.0,59.0,0.0,325.0,12.0,12.0,0.0,24.0,41.0,0.0,13.0,0.0,0.0,38.0,58.0,50.0,57.0,242.0,0.0,0.0,247.0,0.0,197.0,0.0,48.0,0.0,134.0,0.0,0
1.0,91.0,166.0,76.0,62.0,879.0,15.0,15.0,28.0,27.0,53.0,2.0,4.0,10.0,22.0,38.0,63.0,228.0,70.0,430.0,4.0,4.0,373.0,0.0,242.0,0.0,72.0,0.0,264.0,0.0,0
0.0,72.0,152.0,57.0,0.0,311.0,13.0,13.0,0.0,31.0,36.0,0.0,0.0,0.0,0.0,41.0,58.0,334.0,66.0,309.0,0.0,0.0,276.0,0.0,192.0,0.0,47.0,0.0,161.0,0.0,0
1.0,91.0,179.0,66.0,62.0,871.0,14.0,14.0,33.0,38.0,46.0,2.0,2.0,2.0,0.0,61.0,65.0,303.0,74.0,403.0,4.0,2.0,379.0,0.0,106.0,0.0,61.0,0.0,259.0,0.0,0
0.0,96.0,150.0,69.0,4.0,532.0,13.0,13.0,0.0,31.0,43.0,0.0,12.0,23.0,22.0,45.0,81.0,183.0,86.0,360.0,10.0,1.0,316.0,3.0,233.0,0.0,70.0,0.0,209.0,0.0,0
0.0,65.0,174.0,62.0,4.0,345.0,13.0,13.0,0.0,19.0,43.0,0.0,1.0,0.0,0.0,52.0,55.0,101.0,53.0,242.0,0.0,0.0,249.0,0.0,202.0,0.0,50.0,0.0,145.0,0.0,0
0.0,86.0,183.0,59.0,38.0,331.0,12.0,12.0,0.0,36.0,42.0,0.0,1.0,0.0,0.0,53.0,78.0,138.0,79.0,303.0,0.0,0.0,317.0,0.0,201.0,0.0,45.0,0.0,168.0,0.0,0
0.0,62.0,169.0,58.0,4.0,388.0,12.0,12.0,0.0,18.0,46.0,0.0,4.0,0.0,0.0,42.0,55.0,85.0,53.0,280.0,0.0,0.0,275.0,0.0,195.0,0.0,54.0,0.0,210.0,0.0,0
0.0,87.0,149.0,51.0,0.0,311.0,15.0,15.0,0.0,45.0,37.0,0.0,3.0,0.0,0.0,36.0,74.0,349.0,82.0,306.0,3.0,0.0,315.0,8.0,185.0,0.0,40.0,0.0,159.0,0.0,0
0.0,57.0,156.0,54.0,4.0,293.0,13.0,13.0,0.0,13.0,43.0,0.0,0.0,0.0,0.0,35.0,49.0,0.0,43.0,225.0,0.0,0.0,235.0,0.0,185.0,0.0,41.0,0.0,143.0,0.0,0
0.0,345.0,179.0,264.0,436.0,7096.0,28.0,30.0,122.0,92.0,59.0,65.0,2370.0,205.0,534.0,41.0,67.0,1193.0,290.0,4287.0,214.0,229.0,4592.0,75.0,584.0,0.0,227.0,0.0,4206.0,0.0,0
0.0,105.0,170.0,53.0,0.0,664.0,12.0,12.0,0.0,48.0,42.0,4.0,519.0,4.0,4.0,40.0,83.0,345.0,105.0,403.0,4.0,151.0,375.0,0.0,186.0,0.0,43.0,0.0,208.0,0.0,0
1.0,98.0,160.0,69.0,62.0,856.0,14.0,14.0,27.0,38.0,50.0,2.0,401.0,1.0,28.0,38.0,69.0,264.0,76.0,512.0,0.0,2.0,413.0,0.0,229.0,0.0,65.0,0.0,286.0,0.0,0
1.0,3363.0,171.0,6008.0,275.0,24240.0,44.0,66.0,223.0,90.0,1543.0,1888.0,75.0,1750.0,1926.0,56.0,2607.0,8498.0,3720.0,20029.0,136.0,10.0,13396.0,477.0,18563.0,51.0,5982.0,0.0,14596.0,49.0,0
0.0,71.0,146.0,56.0,0.0,361.0,13.0,13.0,0.0,25.0,45.0,0.0,0.0,0.0,0.0,58.0,61.0,110.0,62.0,231.0,0.0,0.0,273.0,0.0,71.0,0.0,44.0,0.0,158.0,0.0,0
1.0,2704.0,603.0,333.0,412.0,10883.0,348.0,350.0,571.0,360.0,144.0,4.0,319.0,513.0,604.0,791.0,2143.0,1104.0,2709.0,451.0,567.0,0.0,2581.0,492.0,187.0,774.0,60.0,0.0,704.0,15.0,1
1.0,1456.0,335.0,87.0,210.0,1627.0,179.0,180.0,276.0,203.0,45.0,2.0,5.0,225.0,110.0,465.0,1136.0,656.0,1477.0,285.0,287.0,0.0,1420.0,246.0,27.0,385.0,10.0,0.0,242.0,10.0,1
1.0,1539.0,256.0,144.0,210.0,1589.0,264.0,265.0,291.0,288.0,53.0,2.0,8.0,220.0,152.0,475.0,1222.0,798.0,1611.0,827.0,371.0,0.0,1979.0,361.0,421.0,389.0,122.0,0.0,676.0,7.0,1
1.0,1452.0,304.0,84.0,199.0,1625.0,174.0,175.0,276.0,210.0,44.0,2.0,5.0,218.0,110.0,536.0,1117.0,688.0,1469.0,277.0,283.0,0.0,1383.0,246.0,16.0,385.0,3.0,0.0,224.0,10.0,1
2.0,2708.0,555.0,136.0,386.0,2447.0,349.0,351.0,552.0,385.0,41.0,4.0,24.0,437.0,220.0,899.0,2157.0,967.0,2739.0,369.0,560.0,0.0,2406.0,492.0,55.0,770.0,18.0,0.0,397.0,11.0,1
1.0,1462.0,303.0,84.0,199.0,1621.0,174.0,175.0,276.0,222.0,44.0,2.0,5.0,215.0,108.0,417.0,1129.0,681.0,1478.0,309.0,283.0,0.0,1413.0,246.0,14.0,385.0,3.0,0.0,231.0,9.0,1
3.0,1669.0,358.0,110.0,248.0,2197.0,180.0,182.0,288.0,238.0,149.0,4.0,6.0,353.0,143.0,488.0,1312.0,879.0,1708.0,370.0,344.0,0.0,1732.0,248.0,94.0,402.0,54.0,0.0,347.0,7.0,1
1.0,1471.0,348.0,74.0,212.0,1735.0,180.0,181.0,276.0,216.0,40.0,2.0,34.0,222.0,110.0,526.0,1150.0,892.0,1501.0,347.0,287.0,0.0,1464.0,246.0,30.0,385.0,14.0,0.0,260.0,5.0,1
2.0,1462.0,293.0,93.0,214.0,1717.0,178.0,179.0,276.0,208.0,44.0,2.0,5.0,220.0,110.0,470.0,1141.0,586.0,1482.0,310.0,287.0,0.0,1455.0,246.0,41.0,385.0,17.0,0.0,280.0,10.0,1
1.0,2520.0,395.0,129.0,345.0,2313.0,213.0,214.0,575.0,249.0,35.0,6.0,40.0,320.0,142.0,661.0,1993.0,926.0,2618.0,500.0,327.0,2.0,2050.0,420.0,64.0,736.0,32.0,0.0,404.0,6.0,1
2.0,1678.0,431.0,130.0,304.0,1879.0,312.0,314.0,319.0,348.0,55.0,2.0,7.0,333.0,182.0,586.0,1281.0,818.0,1597.0,339.0,518.0,0.0,1822.0,318.0,33.0,419.0,13.0,0.0,314.0,14.0,1
1.0,1458.0,481.0,90.0,225.0,1814.0,174.0,175.0,295.0,204.0,40.0,2.0,40.0,218.0,110.0,495.0,1111.0,620.0,1460.0,284.0,283.0,7.0,1378.0,246.0,29.0,385.0,12.0,0.0,252.0,6.0,1
2.0,1456.0,338.0,84.0,210.0,1703.0,179.0,180.0,276.0,203.0,43.0,2.0,30.0,218.0,108.0,494.0,1136.0,930.0,1487.0,385.0,287.0,0.0,1493.0,246.0,58.0,385.0,25.0,0.0,358.0,5.0,1
2.0,1395.0,341.0,82.0,198.0,2598.0,174.0,175.0,276.0,174.0,83.0,2.0,6.0,225.0,172.0,484.0,1076.0,369.0,1405.0,258.0,283.0,0.0,1317.0,246.0,111.0,385.0,28.0,0.0,299.0,6.0,1
1.0,1475.0,306.0,86.0,216.0,1663.0,178.0,179.0,276.0,220.0,45.0,2.0,5.0,219.0,108.0,501.0,1153.0,617.0,1496.0,315.0,287.0,0.0,1464.0,246.0,27.0,385.0,10.0,0.0,260.0,10.0,1
2.0,1447.0,309.0,68.0,201.0,1644.0,174.0,175.0,276.0,210.0,38.0,2.0,6.0,221.0,110.0,478.0,1117.0,650.0,1465.0,260.0,283.0,0.0,1368.0,246.0,17.0,385.0,3.0,0.0,214.0,6.0,1
1.0,2750.0,633.0,137.0,412.0,2376.0,356.0,358.0,553.0,398.0,46.0,4.0,10.0,434.0,218.0,791.0,2222.0,978.0,2793.0,410.0,568.0,0.0,2531.0,492.0,41.0,770.0,15.0,0.0,427.0,14.0,1
3.0,1457.0,360.0,75.0,203.0,2218.0,174.0,175.0,276.0,210.0,46.0,2.0,8.0,219.0,110.0,427.0,1117.0,661.0,1464.0,305.0,283.0,0.0,1399.0,248.0,35.0,385.0,11.0,0.0,262.0,6.0,1
1.0,1453.0,372.0,70.0,201.0,1728.0,175.0,176.0,276.0,211.0,39.0,2.0,34.0,219.0,110.0,502.0,1118.0,742.0,1473.0,274.0,283.0,0.0,1386.0,246.0,19.0,385.0,7.0,0.0,226.0,5.0,1
2.0,1563.0,299.0,115.0,214.0,1634.0,260.0,261.0,291.0,284.0,49.0,2.0,5.0,218.0,110.0,467.0,1222.0,1018.0,1633.0,342.0,368.0,0.0,1682.0,349.0,89.0,385.0,63.0,0.0,288.0,10.0,1
1.0,1467.0,310.0,94.0,263.0,1876.0,177.0,178.0,291.0,219.0,42.0,4.0,7.0,225.0,122.0,439.0,1125.0,732.0,1474.0,458.0,287.0,2.0,1487.0,246.0,66.0,385.0,30.0,0.0,319.0,6.0,1
2.0,2736.0,527.0,160.0,399.0,2478.0,352.0,354.0,552.0,394.0,46.0,4.0,11.0,435.0,216.0,821.0,2193.0,1014.0,2774.0,440.0,564.0,1.0,2499.0,492.0,95.0,770.0,40.0,0.0,443.0,14.0,1
1.0,1463.0,327.0,76.0,210.0,1807.0,178.0,179.0,276.0,208.0,38.0,2.0,17.0,216.0,108.0,467.0,1141.0,654.0,1488.0,296.0,287.0,7.0,1439.0,246.0,36.0,385.0,15.0,0.0,248.0,6.0,1
2.0,1464.0,347.0,70.0,214.0,1629.0,178.0,179.0,276.0,220.0,38.0,2.0,321.0,218.0,110.0,464.0,1153.0,654.0,1490.0,308.0,287.0,0.0,1453.0,246.0,26.0,385.0,12.0,0.0,243.0,5.0,1
1.0,1446.0,316.0,125.0,239.0,5469.0,180.0,181.0,295.0,186.0,63.0,2.0,6.0,221.0,110.0,411.0,1121.0,477.0,1445.0,364.0,287.0,0.0,1456.0,246.0,166.0,385.0,39.0,0.0,334.0,9.0,1
1.0,1462.0,290.0,86.0,214.0,1666.0,178.0,179.0,276.0,202.0,44.0,2.0,5.0,220.0,110.0,409.0,1135.0,896.0,1487.0,314.0,287.0,0.0,1430.0,246.0,26.0,385.0,9.0,0.0,254.0,10.0,1
2.0,1481.0,386.0,100.0,258.0,1712.0,179.0,180.0,277.0,215.0,40.0,2.0,44.0,217.0,110.0,437.0,1154.0,664.0,1501.0,345.0,287.0,0.0,1480.0,246.0,70.0,385.0,33.0,0.0,271.0,6.0,1
1.0,1446.0,308.0,82.0,199.0,1628.0,175.0,176.0,276.0,211.0,39.0,2.0,5.0,215.0,108.0,397.0,1111.0,609.0,1461.0,270.0,283.0,0.0,1377.0,246.0,16.0,385.0,4.0,0.0,228.0,9.0,1
3.0,2742.0,617.0,126.0,382.0,3049.0,348.0,350.0,552.0,402.0,55.0,4.0,19.0,441.0,220.0,839.0,2183.0,1017.0,2768.0,389.0,560.0,1.0,2459.0,494.0,38.0,770.0,3.0,0.0,415.0,11.0,1
1.0,1451.0,305.0,70.0,210.0,1693.0,178.0,179.0,277.0,202.0,38.0,2.0,35.0,218.0,108.0,482.0,1135.0,659.0,1478.0,300.0,287.0,0.0,1423.0,246.0,28.0,385.0,12.0,0.0,242.0,5.0,1
2.0,1445.0,308.0,91.0,201.0,1623.0,174.0,175.0,276.0,204.0,44.0,2.0,5.0,218.0,110.0,403.0,1111.0,824.0,1461.0,274.0,283.0,0.0,1383.0,246.0,28.0,385.0,11.0,0.0,234.0,10.0,1
1.0,1449.0,294.0,85.0,257.0,1788.0,177.0,178.0,304.0,201.0,42.0,4.0,7.0,219.0,112.0,403.0,1106.0,768.0,1462.0,394.0,287.0,0.0,1427.0,246.0,49.0,385.0,24.0,0.0,288.0,6.0,1
2.0,1457.0,346.0,86.0,210.0,1662.0,178.0,179.0,276.0,208.0,38.0,2.0,5.0,217.0,110.0,456.0,1134.0,624.0,1482.0,302.0,288.0,0.0,1416.0,246.0,30.0,385.0,9.0,0.0,242.0,9.0,1
1.0,2714.0,537.0,119.0,386.0,2482.0,349.0,351.0,552.0,379.0,47.0,4.0,12.0,440.0,220.0,833.0,2159.0,1005.0,2749.0,333.0,560.0,8.0,2391.0,492.0,19.0,770.0,4.0,0.0,373.0,11.0,1
2.0,1428.0,365.0,78.0,199.0,1678.0,175.0,176.0,276.0,193.0,39.0,2.0,29.0,219.0,110.0,427.0,1100.0,611.0,1443.0,284.0,283.0,0.0,1362.0,246.0,33.0,385.0,15.0,0.0,245.0,5.0,1
3.0,1437.0,409.0,79.0,197.0,10234.0,175.0,176.0,276.0,193.0,66.0,2.0,54.0,228.0,108.0,654.0,1101.0,565.0,1440.0,305.0,283.0,0.0,1391.0,248.0,58.0,385.0,22.0,0.0,326.0,6.0,1
1.0,1484.0,323.0,108.0,240.0,1667.0,179.0,180.0,277.0,215.0,48.0,2.0,43.0,218.0,110.0,436.0,1148.0,823.0,1492.0,347.0,287.0,0.0,1470.0,246.0,44.0,385.0,22.0,0.0,291.0,10.0,1
2.0,1460.0,286.0,68.0,201.0,1622.0,174.0,175.0,277.0,216.0,40.0,2.0,7.0,219.0,110.0,464.0,1123.0,786.0,1482.0,316.0,283.0,0.0,1411.0,246.0,16.0,385.0,5.0,0.0,261.0,6.0,1
1.0,1431.0,313.0,84.0,199.0,1635.0,174.0,175.0,276.0,198.0,38.0,2.0,5.0,215.0,108.0,472.0,1098.0,578.0,1446.0,247.0,283.0,0.0,1337.0,246.0,14.0,385.0,3.0,0.0,217.0,9.0,1
3.0,1448.0,334.0,73.0,199.0,2159.0,174.0,175.0,276.0,204.0,45.0,2.0,8.0,219.0,110.0,500.0,1111.0,637.0,1458.0,293.0,283.0,0.0,1390.0,248.0,35.0,385.0,11.0,0.0,263.0,6.0,1
1.0,2722.0,578.0,118.0,397.0,2435.0,352.0,354.0,552.0,382.0,46.0,4.0,42.0,436.0,220.0,741.0,2187.0,982.0,2764.0,362.0,564.0,0.0,2438.0,492.0,32.0,770.0,12.0,0.0,392.0,10.0,1
2.0,1471.0,321.0,97.0,215.0,1764.0,178.0,180.0,276.0,215.0,44.0,2.0,77.0,227.0,180.0,423.0,1147.0,754.0,1493.0,381.0,289.0,0.0,1488.0,246.0,66.0,385.0,23.0,0.0,287.0,10.0,1
1.0,1499.0,290.0,109.0,270.0,1943.0,181.0,182.0,304.0,228.0,43.0,7.0,186.0,235.0,110.0,410.0,1155.0,853.0,1515.0,564.0,304.0,2.0,1614.0,246.0,110.0,385.0,52.0,0.0,389.0,6.0,1
2.0,1456.0,327.0,109.0,218.0,2049.0,179.0,180.0,276.0,203.0,39.0,2.0,90.0,219.0,110.0,527.0,1129.0,682.0,1475.0,373.0,289.0,0.0,1497.0,246.0,73.0,385.0,35.0,0.0,325.0,9.0,1
1.0,1437.0,323.0,74.0,199.0,1803.0,174.0,175.0,276.0,198.0,38.0,2.0,9.0,220.0,110.0,526.0,1105.0,626.0,1453.0,272.0,283.0,7.0,1375.0,246.0,26.0,385.0,9.0,0.0,242.0,6.0,1
2.0,2746.0,588.0,125.0,410.0,2376.0,357.0,359.0,552.0,393.0,47.0,4.0,36.0,433.0,218.0,896.0,2225.0,928.0,2794.0,411.0,570.0,0.0,2529.0,492.0,46.0,770.0,19.0,0.0,418.0,10.0,1
1.0,1456.0,371.0,74.0,212.0,13442.0,178.0,179.0,276.0,208.0,64.0,2.0,45.0,226.0,114.0,477.0,1141.0,791.0,1482.0,430.0,287.0,0.0,1512.0,246.0,67.0,385.0,26.0,0.0,360.0,5.0,1
1.0,1476.0,343.0,92.0,210.0,1716.0,179.0,180.0,276.0,221.0,45.0,2.0,25.0,218.0,110.0,480.0,1154.0,677.0,1498.0,338.0,287.0,0.0,1468.0,246.0,37.0,385.0,10.0,0.0,251.0,10.0,1
2.0,1465.0,275.0,81.0,199.0,1607.0,174.0,175.0,276.0,222.0,38.0,2.0,21.0,221.0,110.0,449.0,1129.0,938.0,1492.0,374.0,283.0,0.0,1440.0,246.0,42.0,385.0,17.0,0.0,255.0,6.0,1
1.0,1722.0,294.0,235.0,252.0,4767.0,182.0,183.0,276.0,214.0,114.0,26.0,35.0,239.0,911.0,459.0,1359.0,793.0,1720.0,2044.0,293.0,4.0,2395.0,247.0,1006.0,392.0,475.0,0.0,1744.0,31.0,1
3.0,1489.0,324.0,73.0,212.0,2077.0,178.0,179.0,277.0,220.0,44.0,2.0,7.0,226.0,110.0,481.0,1157.0,710.0,1505.0,381.0,287.0,2.0,1457.0,248.0,154.0,385.0,10.0,0.0,268.0,6.0,1
1.0,1446.0,338.0,81.0,216.0,1829.0,178.0,179.0,276.0,196.0,38.0,2.0,83.0,219.0,120.0,480.0,1129.0,615.0,1468.0,432.0,287.0,0.0,1440.0,246.0,202.0,385.0,43.0,0.0,295.0,5.0,1
2.0,2748.0,539.0,145.0,413.0,2423.0,357.0,359.0,552.0,387.0,53.0,4.0,12.0,441.0,220.0,777.0,2220.0,984.0,2791.0,475.0,568.0,0.0,2547.0,492.0,176.0,770.0,24.0,0.0,446.0,15.0,1
1.0,1441.0,311.0,87.0,255.0,1803.0,177.0,178.0,304.0,195.0,43.0,4.0,49.0,221.0,110.0,482.0,1101.0,773.0,1450.0,440.0,287.0,3.0,1408.0,246.0,172.0,385.0,24.0,0.0,284.0,6.0,1
2.0,1482.0,287.0,85.0,214.0,1633.0,178.0,179.0,276.0,232.0,38.0,2.0,5.0,220.0,110.0,406.0,1158.0,743.0,1506.0,396.0,287.0,0.0,1477.0,246.0,146.0,385.0,9.0,0.0,250.0,9.0,1
1.0,1459.0,312.0,66.0,199.0,8664.0,173.0,174.0,276.0,215.0,38.0,2.0,9.0,218.0,110.0,403.0,1121.0,756.0,1483.0,383.0,282.0,8.0,1404.0,242.0,160.0,385.0,9.0,0.0,247.0,6.0,1
2.0,1434.0,357.0,76.0,201.0,1687.0,174.0,175.0,276.0,198.0,38.0,2.0,38.0,217.0,110.0,508.0,1105.0,636.0,1450.0,352.0,283.0,0.0,1373.0,246.0,150.0,385.0,14.0,0.0,242.0,5.0,1
2.0,1453.0,307.0,87.0,199.0,5638.0,174.0,175.0,276.0,210.0,52.0,2.0,6.0,215.0,108.0,407.0,1117.0,688.0,1470.0,291.0,283.0,0.0,1391.0,246.0,26.0,385.0,7.0,0.0,235.0,10.0,1
1.0,2743.0,569.0,136.0,410.0,2378.0,356.0,358.0,553.0,386.0,52.0,4.0,10.0,432.0,218.0,801.0,2217.0,984.0,2788.0,427.0,568.0,0.0,2506.0,492.0,159.0,770.0,15.0,0.0,405.0,15.0,1
2.0,1511.0,295.0,100.0,214.0,1621.0,180.0,181.0,291.0,204.0,43.0,2.0,7.0,217.0,110.0,465.0,1187.0,944.0,1551.0,372.0,288.0,0.0,1476.0,250.0,200.0,385.0,56.0,0.0,271.0,6.0,1
1.0,1427.0,293.0,84.0,201.0,1606.0,175.0,176.0,276.0,187.0,39.0,2.0,8.0,219.0,110.0,423.0,1087.0,658.0,1443.0,313.0,283.0,0.0,1326.0,246.0,137.0,385.0,4.0,0.0,229.0,9.0,1
4.0,1586.0,348.0,79.0,224.0,2039.0,176.0,179.0,278.0,231.0,51.0,19.0,6.0,331.0,157.0,479.0,1220.0,745.0,1584.0,404.0,289.0,0.0,1560.0,249.0,159.0,400.0,14.0,0.0,274.0,6.0,1
1.0,1474.0,321.0,73.0,214.0,1697.0,179.0,180.0,276.0,221.0,39.0,2.0,33.0,228.0,112.0,415.0,1155.0,696.0,1500.0,384.0,287.0,0.0,1457.0,246.0,150.0,385.0,13.0,0.0,246.0,5.0,1
2.0,1467.0,307.0,86.0,210.0,1568.0,178.0,179.0,276.0,214.0,44.0,2.0,5.0,218.0,110.0,411.0,1147.0,652.0,1489.0,352.0,287.0,0.0,1447.0,246.0,146.0,385.0,9.0,0.0,249.0,10.0,1
1.0,2752.0,532.0,165.0,437.0,2532.0,355.0,357.0,567.0,385.0,51.0,6.0,11.0,433.0,218.0,777.0,2188.0,1189.0,2770.0,587.0,566.0,2.0,2531.0,492.0,216.0,770.0,46.0,0.0,486.0,11.0,1
2.0,1475.0,369.0,124.0,240.0,1704.0,178.0,179.0,295.0,214.0,38.0,2.0,18.0,219.0,110.0,429.0,1140.0,659.0,1481.0,415.0,287.0,0.0,1459.0,246.0,194.0,385.0,35.0,0.0,277.0,9.0,1
1.0,1463.0,349.0,76.0,212.0,1814.0,178.0,179.0,276.0,208.0,38.0,2.0,33.0,219.0,110.0,485.0,1141.0,706.0,1491.0,385.0,287.0,7.0,1454.0,246.0,158.0,385.0,15.0,0.0,263.0,6.0,1
2.0,1455.0,285.0,74.0,203.0,1596.0,174.0,175.0,276.0,216.0,38.0,2.0,5.0,220.0,110.0,413.0,1123.0,730.0,1476.0,384.0,283.0,0.0,1401.0,246.0,147.0,385.0,6.0,0.0,233.0,5.0,1
1.0,2723.0,700.0,144.0,453.0,2639.0,354.0,356.0,567.0,378.0,44.0,6.0,12.0,439.0,220.0,916.0,2175.0,1049.0,2755.0,496.0,568.0,2.0,2509.0,492.0,80.0,770.0,35.0,0.0,476.0,11.0,1
1.0,1451.0,305.0,86.0,199.0,1646.0,175.0,176.0,276.0,211.0,45.0,2.0,5.0,221.0,108.0,478.0,1118.0,571.0,1464.0,330.0,283.0,0.0,1375.0,246.0,135.0,385.0,4.0,0.0,217.0,10.0,1
2.0,2746.0,535.0,132.0,410.0,2410.0,356.0,358.0,552.0,392.0,46.0,4.0,25.0,432.0,218.0,786.0,2223.0,1135.0,2794.0,475.0,568.0,0.0,2540.0,492.0,183.0,770.0,29.0,0.0,426.0,11.0,1
1.0,1433.0,300.0,84.0,201.0,1608.0,174.0,175.0,276.0,198.0,38.0,2.0,5.0,220.0,110.0,390.0,1098.0,638.0,1446.0,315.0,283.0,0.0,1347.0,246.0,132.0,385.0,3.0,0.0,227.0,9.0,1
3.0,1567.0,411.0,95.0,214.0,2107.0,258.0,259.0,291.0,294.0,47.0,2.0,32.0,220.0,130.0,489.0,1231.0,993.0,1602.0,435.0,366.0,0.0,1701.0,308.0,214.0,385.0,63.0,0.0,315.0,6.0,1
1.0,1454.0,279.0,69.0,197.0,1658.0,174.0,175.0,276.0,216.0,38.0,2.0,6.0,215.0,110.0,466.0,1123.0,732.0,1478.0,380.0,283.0,0.0,1400.0,246.0,140.0,385.0,6.0,0.0,227.0,5.0,1
2.0,1458.0,286.0,90.0,201.0,1620.0,174.0,175.0,276.0,216.0,44.0,2.0,5.0,217.0,110.0,413.0,1123.0,675.0,1472.0,338.0,283.0,0.0,1397.0,246.0,146.0,385.0,11.0,0.0,228.0,10.0,1
1.0,1475.0,296.0,89.0,215.0,1792.0,179.0,180.0,290.0,221.0,44.0,4.0,6.0,226.0,112.0,436.0,1127.0,773.0,1488.0,519.0,285.0,2.0,1488.0,246.0,174.0,385.0,26.0,0.0,309.0,6.0,1
3.0,6091.0,620.0,6362.0,674.0,27200.0,461.0,485.0,791.0,501.0,1561.0,1892.0,66.0,2220.0,2470.0,805.0,4809.0,9504.0,6503.0,20271.0,778.0,7.0,16223.0,1025.0,19241.0,821.0,6100.0,0.0,15210.0,63.0,1
1.0,1457.0,376.0,78.0,199.0,3418.0,174.0,175.0,276.0,216.0,105.0,2.0,42.0,229.0,110.0,460.0,1124.0,644.0,1475.0,458.0,283.0,8.0,1486.0,246.0,130.0,385.0,31.0,0.0,353.0,6.0,1
2.0,1488.0,289.0,95.0,215.0,3065.0,179.0,181.0,277.0,222.0,87.0,2.0,200.0,243.0,257.0,458.0,1155.0,771.0,1506.0,558.0,287.0,0.0,1584.0,246.0,167.0,397.0,63.0,0.0,419.0,5.0,1
2.0,1454.0,300.0,108.0,214.0,1693.0,178.0,179.0,276.0,202.0,46.0,2.0,19.0,225.0,110.0,457.0,1135.0,561.0,1474.0,331.0,287.0,0.0,1458.0,246.0,70.0,385.0,32.0,0.0,285.0,9.0,1
1.0,1451.0,318.0,87.0,199.0,1699.0,174.0,175.0,276.0,210.0,44.0,2.0,18.0,220.0,116.0,436.0,1117.0,669.0,1466.0,290.0,283.0,0.0,1389.0,246.0,26.0,385.0,7.0,0.0,231.0,10.0,1
2.0,1469.0,325.0,84.0,246.0,1801.0,174.0,175.0,277.0,216.0,43.0,2.0,73.0,219.0,252.0,456.0,1131.0,668.0,1483.0,323.0,284.0,0.0,1438.0,246.0,37.0,385.0,12.0,0.0,291.0,6.0,1
1.0,2810.0,526.0,174.0,421.0,2343.0,349.0,351.0,553.0,386.0,75.0,4.0,10.0,451.0,338.0,765.0,2225.0,1176.0,2817.0,528.0,567.0,0.0,2561.0,492.0,111.0,890.0,47.0,0.0,554.0,14.0,1
3.0,1439.0,447.0,80.0,199.0,2157.0,174.0,175.0,276.0,198.0,44.0,2.0,36.0,221.0,108.0,497.0,1099.0,632.0,1447.0,307.0,283.0,1.0,1379.0,248.0,48.0,385.0,15.0,0.0,315.0,6.0,1
1.0,1441.0,301.0,69.0,199.0,1791.0,174.0,175.0,276.0,204.0,39.0,2.0,17.0,218.0,121.0,404.0,1111.0,698.0,1462.0,273.0,283.0,0.0,1373.0,246.0,20.0,385.0,7.0,0.0,230.0,5.0,1
2.0,1476.0,308.0,87.0,212.0,1653.0,179.0,180.0,276.0,221.0,45.0,2.0,5.0,218.0,110.0,415.0,1154.0,677.0,1498.0,311.0,287.0,0.0,1461.0,246.0,29.0,385.0,10.0,0.0,249.0,10.0,1
1.0,1466.0,403.0,90.0,255.0,1818.0,177.0,178.0,309.0,219.0,42.0,4.0,7.0,222.0,110.0,476.0,1124.0,782.0,1480.0,441.0,287.0,4.0,1476.0,246.0,63.0,385.0,30.0,0.0,302.0,6.0,1
2.0,1475.0,290.0,102.0,212.0,1701.0,178.0,179.0,276.0,220.0,44.0,2.0,6.0,218.0,110.0,456.0,1153.0,841.0,1497.0,375.0,287.0,0.0,1494.0,246.0,58.0,385.0,26.0,0.0,281.0,9.0,1
1.0,2709.0,691.0,125.0,384.0,2583.0,349.0,351.0,552.0,379.0,41.0,4.0,58.0,437.0,218.0,764.0,2152.0,988.0,2743.0,348.0,560.0,8.0,2390.0,492.0,30.0,770.0,10.0,0.0,389.0,11.0,1
2.0,1435.0,308.0,69.0,199.0,1624.0,174.0,175.0,276.0,204.0,38.0,2.0,5.0,218.0,110.0,444.0,1111.0,561.0,1452.0,284.0,283.0,0.0,1374.0,246.0,16.0,385.0,6.0,0.0,233.0,5.0,1
